0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,filename
0.0,6.7881455,4.2080245,0.0,0.0,5.742249,5.708837,7.889885,0.0,0.0,0.0,5.9340754,5.4836006,6.9118505,6.465368,6.379868,6.533838,7.27745,6.2605934,0.0,4.3785725,3.6455858,0.0,4.4974256,0.0,0.0,0.0,0.0,0.0,3.4665847,0.0,5.9344773,0.0,6.566247,4.6303754,7.2245283,0.0,0.0,4.5374265,7.3514132,0.0,0.0,3.3994663,0.0,7.562276,0.0,0.0,4.4669366,0.0,5.0804224,0.0,0.0,5.9776573,5.724077,0.0,0.0,5.2553325,0.0,0.0,4.44836,5.3197284,0.0,4.9724026,0.0,0.0,8.224168,8.9476595,0.0,0.0,6.3391194,0.0,5.7768264,2.090921,0.0,6.5427904,0.0,0.0,0.0,5.593759,0.0,0.0,0.0,5.8011355,0.0,4.693597,8.429141,4.6815543,5.099237,0.0,0.0,7.4063625,0.0,5.402091,0.0,4.602843,0.0,0.0,0.0,5.3197694,4.4283047,0.0,7.81742,0.0,4.0604243,0.0,4.9578214,9.063468,0.0,4.373614,4.698992,6.916875,4.947967,0.0,0.0,0.0,0.0,4.9111485,0.0,0.0,4.793653,0.0,6.920899,0.0,4.812011,7.434788,0.0,0.0,6.741811,DB0-m3_o11_o29_f0_pcu.sym.65_repeat.cif
0.0,1.8899407,0.0,0.0,0.0,0.0,0.0,5.2145042,0.0,0.0,0.0,0.0,3.123396,4.116446,3.8076622,1.5925623,4.0473456,2.7653787,1.7543408,0.0,0.0,8.412347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0753384,0.0,2.6572654,3.7281306,1.6572722,0.0,3.1667042,0.0,0.0,2.949276,3.345016,0.0,0.0,0.0,0.0,2.0778675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8583863,2.9094067,0.0,0.0,0.8183178,0.0,0.0,1.8474038,2.7219436,0.0,1.0720788,0.0,0.0,5.265917,3.3365743,0.0,0.0,2.1073174,2.3938696,0.0,5.7941093,0.0,4.8946495,0.0,0.0,0.0,0.85421485,0.0,0.0,0.0,1.1097635,0.0,1.5826035,2.981347,0.0,3.1267378,0.0,0.0,2.6083477,0.0,0.0,0.0,1.9068062,0.0,0.0,0.0,0.0,0.6448997,0.0,4.3025055,0.0,0.0,0.0,2.3134043,2.834123,0.0,2.3752637,0.0,2.185872,2.6273198,0.34092742,0.0,0.0,0.0,1.056117,0.0,0.0,0.09076759,0.0,2.3024359,0.0,4.7816396,2.4661965,0.0,2.1053839,3.399083,DB0-m2_o3_o9_f0_pcu.sym.88_repeat.cif
0.0,1.7114718,0.0,0.0,0.0,0.0,0.0,5.0513797,0.0,0.0,0.0,0.0,3.04438,3.9823277,3.6922505,1.4086326,3.9478743,2.5791936,1.5832981,0.0,0.0,8.455982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024415,0.0,2.5010116,3.817623,1.4770379,0.0,3.009132,0.0,0.0,2.8624573,3.1640859,0.0,0.0,0.0,0.0,1.8750504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6833564,2.7669756,0.0,0.0,0.6662047,0.0,0.0,1.7442976,2.6179216,0.0,0.9249694,0.0,0.0,5.12689,3.1159148,0.0,0.0,1.9423109,2.5467832,0.0,5.8835535,0.0,4.797303,0.0,0.0,0.0,0.6630623,0.0,0.0,0.0,0.9300953,0.0,1.459541,2.73893,0.0,3.0349476,0.0,0.0,2.4165251,0.0,0.0,0.0,1.8001188,0.0,0.0,0.0,0.0,0.53657526,0.0,4.14961,0.0,0.0,0.0,2.2041168,2.5835607,0.0,2.300357,0.0,1.9740689,2.5301437,0.5176549,0.0,0.0,0.0,0.9073161,0.0,0.0,0.0,0.0,2.1114187,0.0,4.740221,2.240502,0.0,2.3562322,3.2388496,DB0-m2_o16_o16_f0_pcu.sym.13_repeat.cif
0.0,2.6113973,0.07138117,0.0,0.0,0.046299983,0.7355194,5.7989597,0.0,0.0,0.0,0.0,3.4303312,4.6015606,4.246823,2.3467834,4.4022207,3.4829245,2.4452713,0.0,0.03805338,8.116497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2618098,0.0,3.24515,3.293882,2.3874457,0.0,3.7824743,0.0,0.0,3.2558866,4.0309362,0.0,0.0,0.081090234,0.0,2.9199662,0.0,0.0,0.017342309,0.0,0.6049264,0.0,0.0,2.5388632,3.4523492,0.0,0.0,1.4323809,0.0,0.0,2.2651632,3.106749,0.0,1.6658883,0.0,0.0,5.765171,4.2011175,0.0,0.0,2.7635705,1.7360696,0.0,5.357772,0.0,5.2332335,0.0,0.0,0.0,1.625456,0.0,0.0,0.0,1.8372098,0.0,2.0480793,3.9350724,0.0,3.4582605,0.0,0.0,3.3712332,0.0,0.16957371,0.0,2.3222413,0.0,0.0,0.0,0.22804657,1.1094297,0.0,4.87506,0.0,0.0,0.0,2.7149093,3.8251646,0.0,2.656915,0.0,3.0305145,2.9938912,0.0,0.0,0.0,0.0,1.6497058,0.0,0.0,0.7288616,0.0,3.0593815,0.0,4.865478,3.355995,0.0,1.0371816,4.027101,DB1-Cu2O8N2-DPAC_A-fum_A_No180_repeat.cif
0.0,7.825762,5.423849,0.0,0.0,7.3212333,7.0090914,7.8586473,0.0,0.0,0.0,7.5885577,5.8825603,7.137463,6.6890507,7.1765833,6.853874,8.015198,7.1990514,0.0,5.5367055,1.4173152,0.0,6.1355023,0.0,0.0,0.0,0.0,0.0,3.6973228,0.0,6.202961,0.0,7.456313,5.9821925,7.809609,0.0,0.0,4.6013594,7.877275,0.0,0.0,4.359371,0.0,8.492908,0.0,0.0,5.7031035,0.0,6.151377,0.0,0.0,6.704251,6.0697722,0.0,0.0,6.227497,0.0,0.0,4.8390646,5.533174,0.0,5.6680164,0.0,0.0,8.321069,9.721071,0.0,0.0,6.9825144,0.0,7.3214545,0.5476227,0.0,6.332452,0.0,0.0,0.0,6.453897,0.0,0.0,0.0,6.7311077,0.0,5.3438787,9.139835,6.167009,5.2492843,0.0,0.0,8.162538,0.0,6.6877475,0.0,5.111829,0.0,0.0,0.0,6.7268305,5.2047296,0.0,8.105853,0.0,5.3684406,0.0,5.297078,10.089618,0.0,4.496755,6.7715077,7.610311,5.1500807,0.0,0.0,0.0,0.0,5.7545667,0.0,0.0,5.892691,0.0,7.569545,0.0,4.306266,8.127232,0.0,0.0,7.1296725,DB1-Zn2O8-ADC_A-BDC_A_No798_repeat.cif
0.0,5.4203176,2.8478026,0.0,0.0,3.9865105,4.1378446,7.5110626,0.0,0.0,0.0,3.9520001,4.874404,6.285526,5.9159813,5.2429075,5.9073944,6.2079015,5.0906873,0.0,3.0404572,5.5108438,0.0,2.7713013,0.0,0.0,0.0,0.0,0.0,3.0123258,0.0,5.3060703,1.0543294,5.320214,3.0273964,6.229183,0.0,0.0,4.227817,6.4724154,0.0,0.0,2.3411548,0.0,6.254958,0.0,0.0,3.0712476,0.0,3.783479,0.0,0.0,4.97333,5.0807924,0.0,0.0,4.0964255,0.0,0.0,3.8513443,4.787948,0.0,4.008028,0.0,0.0,7.655486,7.661704,0.0,0.0,5.367201,0.0,4.024772,3.356219,0.0,6.3271227,0.0,0.0,0.0,4.415256,0.0,0.0,0.0,4.5804844,0.0,3.7466443,7.258319,3.0743268,4.692493,0.0,0.0,6.3069034,0.0,3.8709974,0.0,3.8793693,0.0,0.0,0.0,3.7181892,3.3910527,0.0,7.0894237,0.0,2.6361935,0.0,4.389596,7.5734334,0.0,3.995814,2.5099404,5.843158,4.450384,0.0,0.0,0.0,0.0,3.835656,0.0,0.0,3.5338328,0.0,5.883906,0.0,5.003541,6.331894,0.0,0.0,6.0254855,DB0-m3_o16_o29_f0_pcu.sym.29_repeat.cif
0.0,8.20852,5.9496875,0.0,0.0,8.000374,7.545327,7.684273,0.0,0.0,0.0,8.286462,5.9509025,7.104046,6.636451,7.4169455,6.8663573,8.248464,7.5521917,0.0,6.0453496,0.18302715,0.0,6.869893,0.0,0.0,0.0,0.0,0.0,3.77366,0.0,6.207209,0.0,7.7888627,6.531877,7.9555335,0.0,0.0,4.5550246,7.9715285,0.0,0.0,4.762395,0.0,8.780353,0.0,0.0,6.1829467,0.0,6.6143293,0.0,0.0,6.9489307,6.105929,0.0,0.0,6.64837,0.0,0.0,4.9379306,5.505288,0.0,5.9089026,0.0,0.0,8.244974,9.886112,0.0,0.0,7.1581497,0.0,7.9846244,0.0,0.0,6.1049485,0.0,0.0,0.0,6.7394056,0.0,0.0,0.0,7.0419116,0.0,5.5704374,9.353738,6.801431,5.2582135,0.0,0.0,8.389889,0.0,7.2206707,0.0,5.325425,0.0,0.0,0.0,7.3273253,5.4751306,0.0,8.087536,0.0,5.9809494,0.0,5.389921,10.352259,0.0,4.449681,7.7023044,7.762251,5.1541557,0.0,0.0,0.0,0.0,6.071524,0.0,0.0,6.3696218,0.0,7.6922727,0.0,3.97134,8.292524,0.0,0.0,7.1653914,DB1-Cu2O8-irmof6_A-PEDOT_A_No12_repeat.cif
0.0,6.8308635,4.253647,0.0,0.0,5.803016,5.7582583,7.894823,0.0,0.0,0.0,5.99971,5.5010095,6.926987,6.478116,6.4137435,6.549163,7.3092585,6.2971163,0.0,4.423068,3.5726612,0.0,4.55581,0.0,0.0,0.0,0.0,0.0,3.4791455,0.0,5.9502296,0.0,6.6025524,4.6840925,7.252918,0.0,0.0,4.545142,7.3775496,0.0,0.0,3.434715,0.0,7.603192,0.0,0.0,4.515354,0.0,5.1225767,0.0,0.0,6.0101843,5.740561,0.0,0.0,5.2943997,0.0,0.0,4.465074,5.332821,0.0,5.003628,0.0,0.0,8.2355585,8.983803,0.0,0.0,6.368059,0.0,5.8337274,2.040307,0.0,6.543641,0.0,0.0,0.0,5.630782,0.0,0.0,0.0,5.8405023,0.0,4.722956,8.462617,4.7369475,5.109035,0.0,0.0,7.4390903,0.0,5.450923,0.0,4.6234913,0.0,0.0,0.0,5.3748746,4.4607463,0.0,7.8358803,0.0,4.109805,0.0,4.9738073,9.109374,0.0,4.38298,4.7758694,6.9480696,4.9616604,0.0,0.0,0.0,0.0,4.9448338,0.0,0.0,4.8349376,0.0,6.952207,0.0,4.799727,7.4682965,0.0,0.0,6.762123,DB0-m3_o16_o29_f0_pcu.sym.94_repeat.cif
0.0,5.3118296,2.7412665,0.0,0.0,3.847198,4.0096765,7.4646416,0.0,0.0,0.0,3.7923899,4.8168244,6.2269187,5.8635015,5.145163,5.856133,6.1142507,4.997691,0.0,2.9342637,5.6400976,0.0,2.6369808,0.0,0.0,0.0,0.0,0.0,2.9719143,0.0,5.245469,1.1440475,5.2110014,2.8969605,6.143517,0.0,0.0,4.1958437,6.3927855,0.0,0.0,2.2532349,0.0,6.1401153,0.0,0.0,2.9641562,0.0,3.6768496,0.0,0.0,4.889987,5.023105,0.0,0.0,4.0008507,0.0,0.0,3.7971177,4.733483,0.0,3.9275792,0.0,0.0,7.595623,7.543568,0.0,0.0,5.2810097,0.0,3.8867204,3.4412766,0.0,6.300124,0.0,0.0,0.0,4.321995,0.0,0.0,0.0,4.480129,0.0,3.6729653,7.154236,2.9497275,4.6526523,0.0,0.0,6.2114525,0.0,3.7437587,0.0,3.818992,0.0,0.0,0.0,3.5932393,3.3015082,0.0,7.0183187,0.0,2.524562,0.0,4.3389616,7.443374,0.0,3.9540741,2.3411963,5.74789,4.4033966,0.0,0.0,0.0,0.0,3.754244,0.0,0.0,3.4311047,0.0,5.7947288,0.0,5.010077,6.237794,0.0,0.0,5.9639883,DB0-m3_o3_o4_f0_pcu.sym.12_repeat.cif
0.0,3.2075362,0.6198006,0.0,0.0,0.832049,1.4159178,6.225402,0.0,0.0,0.0,0.5750583,3.7030525,4.9795365,4.6083336,2.9703572,4.7332973,4.057915,2.9980485,0.0,0.629987,7.7751966,0.0,0.054499112,0.0,0.0,0.0,0.0,0.0,2.401109,0.0,3.7084234,2.9155798,2.9775932,0.15448524,4.293472,0.0,0.0,3.4842558,4.5860457,0.0,0.0,0.49549904,0.0,3.6189852,0.0,0.0,0.65493333,0.0,1.269346,0.0,0.0,3.0724592,3.8306417,0.0,0.0,1.9531469,0.0,0.0,2.5966322,3.4382024,0.0,2.1569917,0.0,0.0,6.2093973,4.9321136,0.0,0.0,3.299832,1.225639,0.78532183,5.030818,0.0,5.5213485,0.0,0.0,0.0,2.2020457,0.0,0.0,0.0,2.4019482,0.0,2.4068928,4.6820526,0.32554162,3.7362423,0.0,0.0,3.996668,0.0,0.9060036,0.0,2.6490002,0.0,0.0,0.0,0.9522086,1.5378801,0.0,5.351576,0.0,0.26475883,0.0,3.0650458,4.6312556,0.0,2.9205635,0.0,3.6520705,3.309177,0.0,0.0,0.0,0.0,2.090659,0.0,0.0,1.287115,0.0,3.668101,0.0,4.944371,4.018383,0.0,0.20678616,4.49654,DB0-m3_o12_o23_f0_pcu.sym.130_repeat.cif
0.0,1.661383,0.0,0.0,0.0,0.0,0.0,5.004228,0.0,0.0,0.0,0.0,3.0207064,3.943713,3.6621442,1.3589653,3.9206822,2.5280733,1.5374544,0.0,0.0,8.46723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0087273,0.0,2.458391,3.8403482,1.4264774,0.0,2.9674873,0.0,0.0,2.8354628,3.1153455,0.0,0.0,0.0,0.0,1.817826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6355255,2.7267313,0.0,0.0,0.6232976,0.0,0.0,1.7149268,2.5893433,0.0,0.8819498,0.0,0.0,5.084511,3.0531518,0.0,0.0,1.8944752,2.5869193,0.0,5.9070516,0.0,4.769633,0.0,0.0,0.0,0.61201227,0.0,0.0,0.0,0.8824925,0.0,1.4255534,2.6704671,0.0,3.0089145,0.0,0.0,2.361064,0.0,0.0,0.0,1.7690272,0.0,0.0,0.0,0.0,0.5061034,0.0,4.1061864,0.0,0.0,0.0,2.1739454,2.5130622,0.0,2.2789905,0.0,1.9126604,2.501187,0.5663629,0.0,0.0,0.0,0.8677522,0.0,0.0,0.0,0.0,2.057798,0.0,4.725871,2.180138,0.0,2.425739,3.1936998,DB0-m2_o20_pth_repeat.cif
